sim_time,clock,KW_7,KVAR_7,Vpu_7,Vpu_12
14542200.0,2019-07-30 13:32:27.897000,840.57991803,0.0,1.01104699555,0.991972620451
14544000.0,2019-07-30 13:32:28.145000,840.57991803,0.0,1.01104699555,0.991972620451
14544000.0,2019-07-30 13:32:28.856000,1059.10231784,0.0,1.01522836081,0.996235973517
14545800.0,2019-07-30 13:32:29.731000,1059.10231784,0.0,1.01522836081,0.996235973517
14545800.0,2019-07-30 13:32:30.520000,1269.12120328,-32.2474629153,1.01874610164,0.999822134117
14547600.0,2019-07-30 13:32:31.425000,1269.12120328,-32.2474629153,1.01874610164,0.999822134117
14547600.0,2019-07-30 13:32:32.148000,1460.32224905,-161.033512609,1.02049743849,1.00160734689
14549400.0,2019-07-30 13:32:32.905000,1460.32224905,-161.033512609,1.02049743849,1.00160734689
14549400.0,2019-07-30 13:32:33.623000,1631.92569093,-269.379930912,1.02214699097,1.00328869336
14551200.0,2019-07-30 13:32:34.311000,1631.92569093,-269.379930912,1.02214699097,1.00328869336
14551200.0,2019-07-30 13:32:35.065000,1779.86939925,-323.321106174,1.02411690741,1.00529643565
14553000.0,2019-07-30 13:32:35.794000,1779.86939925,-323.321106174,1.02411690741,1.00529643565
14553000.0,2019-07-30 13:32:36.617000,1896.96956328,-374.127320404,1.02554810009,1.00675501267
14554800.0,2019-07-30 13:32:37.321000,1896.96956328,-374.127320404,1.02554810009,1.00675501267
14554800.0,2019-07-30 13:32:38.157000,1988.27764486,-434.800746544,1.02635436843,1.00757667228
14556600.0,2019-07-30 13:32:38.900000,1988.27764486,-434.800746544,1.02635436843,1.00757667228
14556600.0,2019-07-30 13:32:39.633000,2044.66929525,-478.881481216,1.02675383006,1.0079837499
14558400.0,2019-07-30 13:32:40.322000,2044.66929525,-478.881481216,1.02675383006,1.0079837499
14558400.0,2019-07-30 13:32:41.108000,2038.69361438,-503.714548825,1.02628657248,1.00750758313
14560200.0,2019-07-30 13:32:41.678000,2038.69361438,-503.714548825,1.02628657248,1.00750758313
14560200.0,2019-07-30 13:32:42.440000,2035.61427037,-516.017967019,1.02605267966,1.00726922744
14562000.0,2019-07-30 13:32:43.090000,2035.61427037,-516.017967019,1.02605267966,1.00726922744
14562000.0,2019-07-30 13:32:43.966000,2033.18810399,-501.626431337,1.02621577815,1.00743543821
14563800.0,2019-07-30 13:32:44.608000,2033.18810399,-501.626431337,1.02621577815,1.00743543821
14563800.0,2019-07-30 13:32:45.408000,1965.11194392,-494.422532464,1.02507005052,1.0062678252
14565600.0,2019-07-30 13:32:46.026000,1965.11194392,-494.422532464,1.02507005052,1.0062678252
14565600.0,2019-07-30 13:32:46.799000,1864.01235186,-499.445968079,1.02313452038,1.00429520446
14567400.0,2019-07-30 13:32:47.498000,1864.01235186,-499.445968079,1.02313452038,1.00429520446
14567400.0,2019-07-30 13:32:48.322000,1737.90233167,-464.157557595,1.02130964543,1.00243522224
14569200.0,2019-07-30 13:32:49.014000,1737.90233167,-464.157557595,1.02130964543,1.00243522224
14569200.0,2019-07-30 13:32:49.773000,1581.38871005,-404.543229063,1.01925700324,1.00034293085
14571000.0,2019-07-30 13:32:50.494000,1581.38871005,-404.543229063,1.01925700324,1.00034293085
14571000.0,2019-07-30 13:32:51.247000,1403.92556441,-348.337078336,1.0167421236,0.997779240748
14572800.0,2019-07-30 13:32:52.034000,1403.92556441,-348.337078336,1.0167421236,0.997779240748
14572800.0,2019-07-30 13:32:52.770000,1206.45632443,-285.115700724,1.01392463591,0.99490676269
14574600.0,2019-07-30 13:32:53.560000,1206.45632443,-285.115700724,1.01392463591,0.99490676269
14574600.0,2019-07-30 13:32:54.462000,995.142986138,-207.65740661,1.01101727244,0.991942311952
14576400.0,2019-07-30 13:32:55.320000,995.142986138,-207.65740661,1.01101727244,0.991942311952
14576400.0,2019-07-30 13:32:56.058000,773.380967505,-120.878786111,1.00800669541,0.988872250643
14578200.0,2019-07-30 13:32:56.965000,773.380967505,-120.878786111,1.00800669541,0.988872250643
14578200.0,2019-07-30 13:32:57.701000,553.789177068,-31.3319910255,1.0050377274,0.985844247889
14580000.0,2019-07-30 13:32:59.522000,553.789177068,-31.3319910255,1.0050377274,0.985844247889
14580000.0,2019-07-30 13:33:00.337000,345.668193918,5.10456933863e-11,1.00140945008,0.982143318513
14581800.0,2019-07-30 13:33:00.611000,345.668193918,5.10456933863e-11,1.00140945008,0.982143318513
14581800.0,2019-07-30 13:33:01.408000,176.117238118,8.1838149339e-13,0.998052180687,0.978718320894
14583600.0,2019-07-30 13:33:01.628000,176.117238118,8.1838149339e-13,0.998052180687,0.978718320894
14583600.0,2019-07-30 13:33:02.419000,48.7962585813,2.26202403944e-13,0.995511796272,0.976126363211
14585400.0,2019-07-30 13:33:02.658000,48.7962585813,2.26202403944e-13,0.995511796272,0.976126363211
14585400.0,2019-07-30 13:33:03.428000,9.84906298888,6.35231280628e-14,0.994731339633,0.97533000568
14587200.0,2019-07-30 13:33:03.644000,9.84906298888,6.35231280628e-14,0.994731339633,0.97533000568
14587200.0,2019-07-30 13:33:04.363000,1.43552685634,1.78395718435e-14,0.99456253378,0.975157757096
14589000.0,2019-07-30 13:33:04.615000,1.43552685634,1.78395718435e-14,0.99456253378,0.975157757096
14589000.0,2019-07-30 13:33:05.325000,0.000195380472501,5.0101966018e-15,0.994533728451,0.975128364167
14590800.0,2019-07-30 13:33:05.539000,0.000195380472501,5.0101966018e-15,0.994533728451,0.975128364167
14590800.0,2019-07-30 13:33:06.254000,0.000195322329123,1.40715808088e-15,0.99453372845,0.975128364166
14592600.0,2019-07-30 13:33:06.473000,0.000195322329123,1.40715808088e-15,0.99453372845,0.975128364166
14592600.0,2019-07-30 13:33:07.189000,0.000195269787099,3.95229001232e-16,0.994533728449,0.975128364165
14594400.0,2019-07-30 13:33:07.433000,0.000195269787099,3.95229001232e-16,0.994533728449,0.975128364165
14594400.0,2019-07-30 13:33:08.170000,0.000195223862209,1.11012648659e-16,0.994533728448,0.975128364164
14596200.0,2019-07-30 13:33:08.406000,0.000195223862209,1.11012648659e-16,0.994533728448,0.975128364164
14596200.0,2019-07-30 13:33:09.148000,0.000195185636961,3.11827128262e-17,0.994533728447,0.975128364163
14598000.0,2019-07-30 13:33:09.369000,0.000195185636961,3.11827128262e-17,0.994533728447,0.975128364163
14598000.0,2019-07-30 13:33:10.134000,0.000195156188,8.75937597e-18,0.994533728446,0.975128364163
14599800.0,2019-07-30 13:33:10.362000,0.000195156188,8.75937597e-18,0.994533728446,0.975128364163
14599800.0,2019-07-30 13:33:11.120000,0.00019513647829,2.46065216315e-18,0.994533728446,0.975128364162
14601600.0,2019-07-30 13:33:11.349000,0.00019513647829,2.46065216315e-18,0.994533728446,0.975128364162
14601600.0,2019-07-30 13:33:12.090000,0.000195127228639,6.91265704754e-19,0.994533728446,0.975128364162
